tender_id,project_name,vendor_name,bid_amount,estimated_amount,status,submission_date
T630,"Cold Storage Facility - Karimganj","Gayatri Associates",15801000,14114000,ACTIVE,2024-08-11T00:00:00Z
T631,"Borewell and Handpump Installation - Karimganj","Shiva Enterprises",799000,919000,AWARDED,2024-01-11T00:00:00Z
T631,"Borewell and Handpump Installation - Karimganj","Sahyadri Engineering Ltd",877000,919000,ACTIVE,2024-01-14T00:00:00Z
T631,"Borewell and Handpump Installation - Karimganj","Pratap Group",897000,919000,SUBMITTED,2024-01-12T00:00:00Z
T632,"Drainage and Sanitation Works - Haflong","Durga Infra Ltd",7728000,8751000,AWARDED,2024-08-12T00:00:00Z
T632,"Drainage and Sanitation Works - Haflong","J Kumar Projects",8017000,8751000,SUBMITTED,2024-08-14T00:00:00Z
T633,"Rural Electrification Works - Haflong","Birla Corporation",2847000,3270000,AWARDED,2024-05-05T00:00:00Z
T633,"Rural Electrification Works - Haflong","Krishna Developers",3336000,3270000,SUBMITTED,2024-05-07T00:00:00Z
T634,"Fair Price Shop Construction - Haflong","PQR Infra Ltd",1707000,1816000,AWARDED,2024-09-28T00:00:00Z
T634,"Fair Price Shop Construction - Haflong","Krishna Contractors",1923000,1816000,SUBMITTED,2024-09-29T00:00:00Z
T635,"Solar Street Lighting - Haflong","Gayatri Associates",1646000,1912000,AWARDED,2024-08-23T00:00:00Z
T635,"Solar Street Lighting - Haflong","Island Infra Pvt Ltd",1897000,1912000,SUBMITTED,2024-08-25T00:00:00Z
T636,"Gram Panchayat Office Renovation - Shimla","Lakshmi Engineering",2887000,3382000,AWARDED,2024-09-12T00:00:00Z
T636,"Gram Panchayat Office Renovation - Shimla","Ganga Infra Pvt Ltd",3187000,3382000,SUBMITTED,2024-09-13T00:00:00Z
T637,"Soil Conservation Works - Shimla","Krishna Builders",2809000,3163000,AWARDED,2024-01-02T00:00:00Z
T637,"Soil Conservation Works - Shimla","Karnataka Infrastructure",3221000,3163000,ACTIVE,2024-01-03T00:00:00Z
T638,"Gram Panchayat Office Renovation - Shimla","Durga Works",802000,897000,AWARDED,2024-07-27T00:00:00Z
T638,"Gram Panchayat Office Renovation - Shimla","Megha Projects",959000,897000,ACTIVE,2024-07-28T00:00:00Z
T638,"Gram Panchayat Office Renovation - Shimla","Birla Works",1004000,897000,SUBMITTED,2024-07-28T00:00:00Z
T639,"Drainage and Sanitation Works - Shimla","Shiva Civil Works",6690000,7501000,AWARDED,2024-05-05T00:00:00Z
T639,"Drainage and Sanitation Works - Shimla","Tata Infra Ltd",6944000,7501000,ACTIVE,2024-05-06T00:00:00Z
T640,"Cattle Shed and Veterinary Centre - Mandi","Gayatri Constructions",2086000,2258000,AWARDED,2024-04-01T00:00:00Z
T640,"Cattle Shed and Veterinary Centre - Mandi","IRB Infrastructure",2315000,2258000,ACTIVE,2024-04-04T00:00:00Z
T640,"Cattle Shed and Veterinary Centre - Mandi","National Group",2211000,2258000,ACTIVE,2024-04-04T00:00:00Z
T641,"Anganwadi Centre Construction - Mandi","BrightSun Constructions",2068000,2240000,AWARDED,2024-05-19T00:00:00Z
T641,"Anganwadi Centre Construction - Mandi","National Builders",2469000,2240000,SUBMITTED,2024-05-23T00:00:00Z
T641,"Anganwadi Centre Construction - Mandi","Shapoorji Engineering",2087000,2240000,SUBMITTED,2024-05-20T00:00:00Z
T642,"Skill Development Training Centre - Mandi","Rajasthan Group",7213000,8174000,AWARDED,2024-06-17T00:00:00Z
T642,"Skill Development Training Centre - Mandi","Vinayak Engineering Ltd",7336000,8174000,ACTIVE,2024-06-19T00:00:00Z
T643,"Check Dam Construction - Mandi","Tamil Corporation",4122000,4830000,AWARDED,2024-03-28T00:00:00Z
T643,"Check Dam Construction - Mandi","Ganga Enterprises",4568000,4830000,SUBMITTED,2024-03-31T00:00:00Z
T644,"Government Primary School Renovation - Dharamsala","Elite Group",4570000,5009000,AWARDED,2024-04-21T00:00:00Z
T644,"Government Primary School Renovation - Dharamsala","Tamil Associates",5040000,5009000,ACTIVE,2024-04-22T00:00:00Z
T644,"Government Primary School Renovation - Dharamsala","Lakshmi Corporation",4621000,5009000,SUBMITTED,2024-04-22T00:00:00Z
T645,"Solid Waste Management System - Dharamsala","Saraswati Associates",7160000,8055000,AWARDED,2024-02-16T00:00:00Z
T645,"Solid Waste Management System - Dharamsala","Ambika Solutions",8028000,8055000,ACTIVE,2024-02-17T00:00:00Z
T646,"PMGSY Road Upgradation - Dharamsala","Shiva Solutions",46511000,50516000,AWARDED,2024-06-22T00:00:00Z
T646,"PMGSY Road Upgradation - Dharamsala","AFCONS Works",47754000,50516000,SUBMITTED,2024-06-26T00:00:00Z
T647,"Drainage and Sanitation Works - Solan","Ganesh Engineering",6691000,7434000,AWARDED,2024-03-17T00:00:00Z
T647,"Drainage and Sanitation Works - Solan","Saraswati Infra Ltd",7182000,7434000,SUBMITTED,2024-03-20T00:00:00Z
T647,"Drainage and Sanitation Works - Solan","Ram Engineering",7402000,7434000,SUBMITTED,2024-03-21T00:00:00Z
T648,"Anganwadi Centre Construction - Solan","Jai Infra Ltd",3444000,3774000,AWARDED,2024-03-01T00:00:00Z
T648,"Anganwadi Centre Construction - Solan","Gujarat Projects",3852000,3774000,SUBMITTED,2024-03-03T00:00:00Z
T649,"Gram Panchayat Office Renovation - Solan","Om Contractors",2798000,3241000,AWARDED,2024-03-16T00:00:00Z
T649,"Gram Panchayat Office Renovation - Solan","Krishna Engineering Ltd",3043000,3241000,SUBMITTED,2024-03-20T00:00:00Z
T650,"Fair Price Shop Construction - Solan","Durga Construction Co",836000,906000,AWARDED,2024-03-05T00:00:00Z
T650,"Fair Price Shop Construction - Solan","Andhra Construction Co",950000,906000,SUBMITTED,2024-03-07T00:00:00Z
T650,"Fair Price Shop Construction - Solan","Lakshmi Constructions Pvt Ltd",879000,906000,ACTIVE,2024-03-09T00:00:00Z
T651,"PMGSY Road Upgradation - Kullu","Era Civil Works",16932000,18496000,AWARDED,2024-08-26T00:00:00Z
T651,"PMGSY Road Upgradation - Kullu","Shree Solutions",17161000,18496000,SUBMITTED,2024-08-30T00:00:00Z
T651,"PMGSY Road Upgradation - Kullu","Pratap Constructions",20114000,18496000,ACTIVE,2024-08-27T00:00:00Z
T652,"Government Primary School Renovation - Kullu","Kalinga Construction Co",7226000,8419000,AWARDED,2024-07-06T00:00:00Z
T652,"Government Primary School Renovation - Kullu","Island Infra Ltd",7511000,8419000,SUBMITTED,2024-07-10T00:00:00Z
T652,"Government Primary School Renovation - Kullu","Island Corporation",7722000,8419000,ACTIVE,2024-07-07T00:00:00Z
T653,"Drainage and Sanitation Works - Kullu","Ramesh Engineering Ltd",2356000,2718000,AWARDED,2024-08-24T00:00:00Z
T653,"Drainage and Sanitation Works - Kullu","Sunrise Corporation",2606000,2718000,SUBMITTED,2024-08-28T00:00:00Z
T653,"Drainage and Sanitation Works - Kullu","ABC Group",2770000,2718000,ACTIVE,2024-08-26T00:00:00Z
T654,"Cold Storage Facility - Kullu","Sai Works",14697000,16343000,AWARDED,2024-01-05T00:00:00Z
T654,"Cold Storage Facility - Kullu","KNR Constructions Pvt Ltd",17253000,16343000,SUBMITTED,2024-01-06T00:00:00Z
T654,"Cold Storage Facility - Kullu","Elite Services",18009000,16343000,ACTIVE,2024-01-08T00:00:00Z
T655,"Solar Street Lighting - Bilaspur","Sahyadri Services",5997000,6952000,AWARDED,2024-06-28T00:00:00Z
T655,"Solar Street Lighting - Bilaspur","J Kumar Works",6562000,6952000,ACTIVE,2024-07-02T00:00:00Z
T655,"Solar Street Lighting - Bilaspur","Ganga Corporation",6968000,6952000,ACTIVE,2024-06-30T00:00:00Z
T656,"Primary Health Sub-Centre Construction - Bilaspur","Shree Contractors",4297000,4757000,AWARDED,2024-03-13T00:00:00Z
T656,"Primary Health Sub-Centre Construction - Bilaspur","Pratap Projects",4835000,4757000,SUBMITTED,2024-03-16T00:00:00Z
T657,"Rural Bridge Construction - Bilaspur","Ganga Infra Ltd",14223000,15544000,AWARDED,2024-06-04T00:00:00Z
T657,"Rural Bridge Construction - Bilaspur","Pioneer Works",15029000,15544000,ACTIVE,2024-06-07T00:00:00Z
T657,"Rural Bridge Construction - Bilaspur","Ramesh Services",17133000,15544000,ACTIVE,2024-06-06T00:00:00Z
T658,"Rainwater Harvesting Structure - Bilaspur","Tata Infra Pvt Ltd",3885000,4330000,AWARDED,2024-08-27T00:00:00Z
T658,"Rainwater Harvesting Structure - Bilaspur","Tamil Infra Ltd",3876000,4330000,SUBMITTED,2024-08-31T00:00:00Z
T659,"Panchayat Community Hall - Hamirpur","Royal Constructions",5057000,5908000,AWARDED,2024-06-25T00:00:00Z
T659,"Panchayat Community Hall - Hamirpur","Vinayak Infra Pvt Ltd",5890000,5908000,SUBMITTED,2024-06-26T00:00:00Z
T659,"Panchayat Community Hall - Hamirpur","Apex Contractors",6604000,5908000,SUBMITTED,2024-06-28T00:00:00Z
T660,"Irrigation Canal Construction - Hamirpur","National Works",9693000,10853000,AWARDED,2024-06-12T00:00:00Z
T660,"Irrigation Canal Construction - Hamirpur","Island Constructions Pvt Ltd",10155000,10853000,ACTIVE,2024-06-16T00:00:00Z
T661,"Water Supply Pipeline Installation - Hamirpur","Ambika Construction Co",3378000,3780000,AWARDED,2024-07-23T00:00:00Z
T661,"Water Supply Pipeline Installation - Hamirpur","PQR Engineering Ltd",4135000,3780000,SUBMITTED,2024-07-25T00:00:00Z
T662,"Community Pond Renovation - Hamirpur","Apex Developers",3462000,3857000,AWARDED,2024-05-12T00:00:00Z
T662,"Community Pond Renovation - Hamirpur","Apex Contractors",3763000,3857000,SUBMITTED,2024-05-16T00:00:00Z
T663,"Check Dam Construction - Una","AFCONS Solutions",7472000,8165000,AWARDED,2024-02-12T00:00:00Z
T663,"Check Dam Construction - Una","Jai Solutions",7995000,8165000,SUBMITTED,2024-02-14T00:00:00Z
T663,"Check Dam Construction - Una","Tamil Services",8550000,8165000,SUBMITTED,2024-02-13T00:00:00Z
T664,"Fair Price Shop Construction - Una","National Developers",829000,892000,AWARDED,2024-07-01T00:00:00Z
T664,"Fair Price Shop Construction - Una","Premier Constructions Pvt Ltd",862000,892000,SUBMITTED,2024-07-03T00:00:00Z
T664,"Fair Price Shop Construction - Una","J Kumar Projects",790000,892000,SUBMITTED,2024-07-02T00:00:00Z
T665,"Primary Health Sub-Centre Construction - Una","Tamil Builders",6629000,7171000,AWARDED,2024-04-01T00:00:00Z
T665,"Primary Health Sub-Centre Construction - Una","Meenakshi Associates",7262000,7171000,SUBMITTED,2024-04-05T00:00:00Z
T666,"Irrigation Canal Construction - Una","Maharashtra Construction Co",21955000,25034000,AWARDED,2024-04-12T00:00:00Z
T666,"Irrigation Canal Construction - Una","Ganesh Developers",25922000,25034000,SUBMITTED,2024-04-15T00:00:00Z
T667,"Anganwadi Centre Construction - Chamba","Green Engineering Ltd",2265000,2625000,AWARDED,2024-05-17T00:00:00Z
T667,"Anganwadi Centre Construction - Chamba","BrightSun Associates",2520000,2625000,SUBMITTED,2024-05-19T00:00:00Z
T667,"Anganwadi Centre Construction - Chamba","Ahluwalia Engineering Ltd",2702000,2625000,SUBMITTED,2024-05-18T00:00:00Z
T668,"Skill Development Training Centre - Chamba","Vinayak Infra Ltd",4681000,4945000,AWARDED,2024-03-11T00:00:00Z
T668,"Skill Development Training Centre - Chamba","Sai Engineering Ltd",4784000,4945000,SUBMITTED,2024-03-15T00:00:00Z
T668,"Skill Development Training Centre - Chamba","Karnataka Associates",4952000,4945000,SUBMITTED,2024-03-15T00:00:00Z
T669,"Rural Road Construction - Chamba","PQR Infrastructure",15690000,16814000,AWARDED,2024-02-13T00:00:00Z
T669,"Rural Road Construction - Chamba","Island Engineering",16011000,16814000,ACTIVE,2024-02-14T00:00:00Z
T669,"Rural Road Construction - Chamba","Sunrise Group",17694000,16814000,SUBMITTED,2024-02-16T00:00:00Z
T670,"PMGSY Road Upgradation - Kinnaur","Elite Solutions",20081000,21164000,AWARDED,2024-04-07T00:00:00Z
T670,"PMGSY Road Upgradation - Kinnaur","Megha Construction Co",19121000,21164000,ACTIVE,2024-04-11T00:00:00Z
T671,"Fair Price Shop Construction - Kinnaur","Krishna Engineering",816000,887000,AWARDED,2024-03-27T00:00:00Z
T671,"Fair Price Shop Construction - Kinnaur","Gayatri Associates",923000,887000,SUBMITTED,2024-03-31T00:00:00Z
T672,"Fair Price Shop Construction - Kinnaur","ABC Infrastructure",1435000,1589000,AWARDED,2024-06-02T00:00:00Z
T672,"Fair Price Shop Construction - Kinnaur","Meenakshi Corporation",1489000,1589000,SUBMITTED,2024-06-03T00:00:00Z
T673,"PMGSY Road Upgradation - Dehradun","XYZ Civil Works",18245000,20508000,AWARDED,2024-06-14T00:00:00Z
T673,"PMGSY Road Upgradation - Dehradun","Tamil Enterprises",21445000,20508000,SUBMITTED,2024-06-15T00:00:00Z
T673,"PMGSY Road Upgradation - Dehradun","Karnataka Constructions Pvt Ltd",20446000,20508000,SUBMITTED,2024-06-18T00:00:00Z
T674,"Gram Panchayat Office Renovation - Dehradun","Ramesh Construction Co",927000,1001000,AWARDED,2024-04-22T00:00:00Z
T674,"Gram Panchayat Office Renovation - Dehradun","Elite Group",1028000,1001000,SUBMITTED,2024-04-26T00:00:00Z
T674,"Gram Panchayat Office Renovation - Dehradun","Premier Builders",885000,1001000,SUBMITTED,2024-04-23T00:00:00Z
T675,"Borewell and Handpump Installation - Dehradun","J Kumar Builders",1670000,1924000,AWARDED,2024-02-20T00:00:00Z
T675,"Borewell and Handpump Installation - Dehradun","Gujarat Works",1968000,1924000,SUBMITTED,2024-02-23T00:00:00Z
T675,"Borewell and Handpump Installation - Dehradun","Bengal Projects",2091000,1924000,SUBMITTED,2024-02-23T00:00:00Z
T676,"Drainage and Sanitation Works - Dehradun","Saraswati Services",2745000,2948000,AWARDED,2024-01-22T00:00:00Z
T676,"Drainage and Sanitation Works - Dehradun","Gayatri Infra Pvt Ltd",2997000,2948000,ACTIVE,2024-01-26T00:00:00Z
T677,"Rural Road Construction - Haridwar","KNR Constructions",10816000,11910000,AWARDED,2024-01-25T00:00:00Z
T677,"Rural Road Construction - Haridwar","KNR Engineering",11268000,11910000,SUBMITTED,2024-01-27T00:00:00Z
T678,"Gram Panchayat Office Renovation - Haridwar","Om Solutions",2998000,3293000,AWARDED,2024-05-18T00:00:00Z
T678,"Gram Panchayat Office Renovation - Haridwar","Karnataka Constructions",3388000,3293000,ACTIVE,2024-05-21T00:00:00Z
T679,"Water Supply Pipeline Installation - Haridwar","Durga Construction Co",6197000,6777000,AWARDED,2024-07-20T00:00:00Z
T679,"Water Supply Pipeline Installation - Haridwar","Megha Infra Pvt Ltd",7606000,6777000,SUBMITTED,2024-07-21T00:00:00Z
T679,"Water Supply Pipeline Installation - Haridwar","Blue Developers",6946000,6777000,SUBMITTED,2024-07-24T00:00:00Z
T680,"Public Toilet Block (SBMG) - Nainital","Krishna Constructions Pvt Ltd",1729000,1878000,AWARDED,2024-05-04T00:00:00Z
T680,"Public Toilet Block (SBMG) - Nainital","Ram Enterprises",1834000,1878000,ACTIVE,2024-05-06T00:00:00Z
T680,"Public Toilet Block (SBMG) - Nainital","Kalinga Associates",1914000,1878000,SUBMITTED,2024-05-08T00:00:00Z
T681,"Tribal Welfare Hostel Construction - Nainital","Sai Associates",16644000,18203000,AWARDED,2024-02-26T00:00:00Z
T681,"Tribal Welfare Hostel Construction - Nainital","NCC Civil Works",19936000,18203000,SUBMITTED,2024-02-29T00:00:00Z
T681,"Tribal Welfare Hostel Construction - Nainital","Ganesh Contractors",17027000,18203000,SUBMITTED,2024-02-29T00:00:00Z
T682,"Drainage and Sanitation Works - Nainital","J Kumar Infra Pvt Ltd",8111000,9207000,AWARDED,2024-05-18T00:00:00Z
T682,"Drainage and Sanitation Works - Nainital","Krishna Builders",9997000,9207000,SUBMITTED,2024-05-22T00:00:00Z
T682,"Drainage and Sanitation Works - Nainital","Royal Infrastructure",9325000,9207000,ACTIVE,2024-05-20T00:00:00Z
T683,"Solar Street Lighting - Roorkee","Saraswati Services",2927000,3386000,AWARDED,2024-09-08T00:00:00Z
T683,"Solar Street Lighting - Roorkee","Blue Infra Pvt Ltd",3124000,3386000,SUBMITTED,2024-09-09T00:00:00Z
T683,"Solar Street Lighting - Roorkee","Pandian Services",3823000,3386000,SUBMITTED,2024-09-09T00:00:00Z
T684,"Soil Conservation Works - Roorkee","Om Associates",6516000,7029000,AWARDED,2024-05-05T00:00:00Z
T684,"Soil Conservation Works - Roorkee","Gujarat Constructions",7694000,7029000,SUBMITTED,2024-05-06T00:00:00Z
T684,"Soil Conservation Works - Roorkee","Island Constructions Pvt Ltd",7599000,7029000,SUBMITTED,2024-05-06T00:00:00Z
T685,"Primary Health Sub-Centre Construction - Roorkee","Krishna Corporation",11200000,11873000,AWARDED,2024-07-12T00:00:00Z
T685,"Primary Health Sub-Centre Construction - Roorkee","AFCONS Contractors",11011000,11873000,ACTIVE,2024-07-16T00:00:00Z
T686,"Skill Development Training Centre - Roorkee","Apex Group",4681000,4954000,AWARDED,2024-05-27T00:00:00Z
T686,"Skill Development Training Centre - Roorkee","Larsen Group",5062000,4954000,SUBMITTED,2024-05-30T00:00:00Z
T686,"Skill Development Training Centre - Roorkee","J Kumar Associates",4954000,4954000,ACTIVE,2024-05-28T00:00:00Z
T687,"Skill Development Training Centre - Rishikesh","Simplex Solutions",6371000,7236000,AWARDED,2024-10-04T00:00:00Z
T687,"Skill Development Training Centre - Rishikesh","Vimal Constructions Pvt Ltd",7411000,7236000,SUBMITTED,2024-10-06T00:00:00Z
T687,"Skill Development Training Centre - Rishikesh","Premier Civil Works",6985000,7236000,SUBMITTED,2024-10-06T00:00:00Z
T688,"Rural Bridge Construction - Rishikesh","Pandian Projects",35309000,41526000,AWARDED,2024-07-17T00:00:00Z
T688,"Rural Bridge Construction - Rishikesh","Shiva Works",45571000,41526000,SUBMITTED,2024-07-19T00:00:00Z
T688,"Rural Bridge Construction - Rishikesh","National Contractors",37084000,41526000,SUBMITTED,2024-07-18T00:00:00Z
T689,"Soil Conservation Works - Rishikesh","Ahluwalia Associates",3713000,4008000,AWARDED,2024-01-24T00:00:00Z
T689,"Soil Conservation Works - Rishikesh","Krishna Associates",3778000,4008000,ACTIVE,2024-01-27T00:00:00Z
T689,"Soil Conservation Works - Rishikesh","Saraswati Enterprises",4029000,4008000,SUBMITTED,2024-01-25T00:00:00Z
T690,"Drainage and Sanitation Works - Mussoorie","Apex Engineering",5528000,5829000,AWARDED,2024-03-07T00:00:00Z
T690,"Drainage and Sanitation Works - Mussoorie","Ram Engineering Ltd",5921000,5829000,ACTIVE,2024-03-09T00:00:00Z
T691,"Primary Health Sub-Centre Construction - Mussoorie","KNR Corporation",4743000,5471000,AWARDED,2024-01-10T00:00:00Z
T691,"Primary Health Sub-Centre Construction - Mussoorie","Tamil Works",5523000,5471000,SUBMITTED,2024-01-13T00:00:00Z
T691,"Primary Health Sub-Centre Construction - Mussoorie","AFCONS Developers",4837000,5471000,ACTIVE,2024-01-13T00:00:00Z
T692,"Borewell and Handpump Installation - Mussoorie","Sunrise Services",1842000,2155000,AWARDED,2024-06-10T00:00:00Z
T692,"Borewell and Handpump Installation - Mussoorie","Birla Services",2191000,2155000,SUBMITTED,2024-06-13T00:00:00Z
T693,"Irrigation Canal Construction - Mussoorie","Era Builders",23533000,25856000,AWARDED,2024-01-18T00:00:00Z
T693,"Irrigation Canal Construction - Mussoorie","Jai Engineering Ltd",26705000,25856000,SUBMITTED,2024-01-22T00:00:00Z
T693,"Irrigation Canal Construction - Mussoorie","XYZ Construction Co",23727000,25856000,ACTIVE,2024-01-21T00:00:00Z
T694,"Drainage and Sanitation Works - Almora","Ramesh Works",8559000,9772000,AWARDED,2024-08-13T00:00:00Z
T694,"Drainage and Sanitation Works - Almora","Tamil Contractors",8752000,9772000,ACTIVE,2024-08-16T00:00:00Z
T695,"Government Primary School Renovation - Almora","Era Infra Ltd",4190000,4636000,AWARDED,2024-05-19T00:00:00Z
T695,"Government Primary School Renovation - Almora","Krishna Engineering",4350000,4636000,SUBMITTED,2024-05-20T00:00:00Z
T695,"Government Primary School Renovation - Almora","ABC Constructions Pvt Ltd",4362000,4636000,ACTIVE,2024-05-22T00:00:00Z
T696,"Rural Road Construction - Almora","KNR Engineering Ltd",16840000,19714000,AWARDED,2024-03-23T00:00:00Z
T696,"Rural Road Construction - Almora","J Kumar Contractors",18374000,19714000,SUBMITTED,2024-03-26T00:00:00Z
T697,"Fair Price Shop Construction - Pithoragarh","Maharashtra Engineering Ltd",867000,1019000,AWARDED,2024-02-05T00:00:00Z
T697,"Fair Price Shop Construction - Pithoragarh","Shiva Works",1132000,1019000,ACTIVE,2024-02-06T00:00:00Z
T698,"Gram Panchayat Office Renovation - Pithoragarh","Andhra Contractors",1427000,1666000,AWARDED,2024-06-03T00:00:00Z
T698,"Gram Panchayat Office Renovation - Pithoragarh","Tamil Solutions",1540000,1666000,SUBMITTED,2024-06-04T00:00:00Z
